,Unnamed: 0.1,Unnamed: 0,molecule_chembl_id,IC50,units,smiles,pIC50,molecular_weight.1,n_hba.1,n_hbd.1,logp.1,ro5_fulfilled,ROMol
111,230,230,CHEMBL403680,170.0,nM,O=C1CC(c2ccc(CC(NS(=O)(=O)c3cccc(C(F)(F)F)c3)c3ncc(CCc4ccccc4)[nH]3)cc2)S(=O)(=O)N1,6.769551078621726,632.137496624,6,3,4.366800000000002,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8d23a0>
112,235,235,CHEMBL196268,180.0,nM,CS(=O)(=O)Nc1ccc(CN(Cc2ccc(C(F)(F)P(=O)(O)O)cc2)S(=O)(=O)c2ccc(OCC(=O)O)cc2)cc1,6.7447274948966935,634.06563007,7,4,3.139600000000001,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8d2400>
113,236,236,CHEMBL403746,180.0,nM,O=C1CC(c2ccc(CC(NS(=O)(=O)c3cccc(F)c3)c3ncc(CCc4ccccc4)[nH]3)cc2)S(=O)(=O)N1,6.7447274948966935,582.140690184,6,3,3.4871000000000016,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8d2460>
114,238,238,CHEMBL4176838,184.1,nM,CCCNC(=O)c1cc(NC(=O)NCc2cc(OCC)c(NS(C)(=O)=O)cc2OCC)ccc1OCC,6.734946211495986,536.2304704919999,7,4,3.715700000000002,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8d24c0>
118,247,247,CHEMBL208982,190.0,nM,Cc1cccc2[nH]c(C(Cc3ccc(C4CC(=O)NS4(=O)=O)cc3)NS(=O)(=O)c3ccc(-c4ccccc4)cc3)nc12,6.721246399047171,600.1501119959999,6,3,4.691420000000004,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8d2640>
119,248,248,CHEMBL382311,190.0,nM,CC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccc([C@@H]2CC(=O)NS2(=O)=O)cc1)C(N)=O,6.721246399047171,486.157305552,6,4,-0.1625999999999979,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8d26a0>
120,250,250,CHEMBL2206064,200.0,nM,CNc1nc(N)nc2nc(-c3c(Oc4ccccc4)cccc3C(F)(F)F)ccc12,6.698970004336019,411.130694792,6,2,5.126800000000003,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8d2700>
122,253,253,CHEMBL3593819,203.0,nM,CCOc1cc(NS(C)(=O)=O)c(OCC)cc1CNC(=O)Nc1ccc(OC)cc1,6.692503962086787,437.162056584,6,3,3.1858000000000013,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8d27c0>
123,254,254,CHEMBL3593821,204.0,nM,CCOc1cc(NS(C)(=O)=O)c(OCC)cc1CNC(=O)Nc1ccc(OC)c(OC)c1,6.690369832574101,467.172621268,7,3,3.1944000000000017,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8d2820>
124,257,257,CHEMBL253475,210.0,nM,O=C1CC(c2ccc(CC(NS(=O)(=O)c3cccc(F)c3)C3=NC[C@@H](Cc4ccccc4)N3)cc2)S(=O)(=O)N1,6.6777807052660805,570.140690184,7,3,2.2191,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8d2880>
125,258,258,CHEMBL369943,210.0,nM,O=P(O)(O)C(F)(F)c1ccc(CN(Cc2ccc(-c3csnn3)cc2)S(=O)(=O)c2ccccc2)cc1,6.6777807052660805,551.05500581,6,2,4.823200000000004,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8d28e0>
126,259,259,CHEMBL3593818,212.0,nM,CCOc1cc(NS(C)(=O)=O)c(OCC)cc1CNC(=O)Nc1ccc(Br)cc1,6.673664139071248,485.062003968,5,3,3.939700000000002,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8d2940>
127,265,265,CHEMBL197681,220.0,nM,O=C(O)COc1ccc(S(=O)(=O)N(Cc2ccc(C(F)(F)P(=O)(O)O)cc2)c2ccc(-c3csnn3)cc2)cc1,6.657577319177793,611.0397496699999,8,3,4.291000000000004,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8d29a0>
128,268,268,CHEMBL3634592,222.0,nM,CCOc1ccc(S(=O)(=O)N(Cc2ccc(N(CC(=O)OC)S(C)(=O)=O)cc2)c2ccc(CN(Cc3ccccc3)S(C)(=O)=O)cc2)cc1,6.653647025549361,729.1848428279999,9,0,4.381600000000004,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8d2a00>
129,269,269,CHEMBL280647,230.0,nM,CCCCc1oc2ccccc2c1C(O)c1ccc(-c2ccc(O)cc2)cc1,6.638272163982407,372.172544628,3,2,6.229700000000007,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8d2a60>
130,272,272,CHEMBL247075,230.0,nM,O=C1CC(c2ccc(C[C@H](Nc3nc4ccccc4s3)c3nc4ccccc4[nH]3)cc2F)S(=O)(=O)N1,6.638272163982407,521.0991597200001,7,3,4.598400000000003,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8d2ac0>
131,274,274,CHEMBL208984,240.0,nM,O=C1CC(c2ccc(CC(NS(=O)(=O)c3cccc(Cl)c3Cl)c3nc4ccccc4[nH]3)cc2)S(=O)(=O)N1,6.619788758288394,578.0252171000001,6,3,4.022800000000003,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8d2b20>
132,275,275,CHEMBL4861976,240.0,nM,c1ccc(Cc2nc3ccccc3n3cccc23)cc1,6.619788758288394,258.115698448,2,0,4.078300000000002,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8d2b80>
133,276,276,CHEMBL377138,240.0,nM,O=C1CC(c2ccc(CC(NS(=O)(=O)c3ccc(-c4ccccc4)cc3)c3nc4c(O)cccc4[nH]3)cc2)S(=O)(=O)N1,6.619788758288394,602.129376552,7,4,4.088600000000002,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8d2be0>
134,277,277,CHEMBL254513,240.0,nM,O=C1CC(c2ccc(CC(NS(=O)(=O)c3cccc(C(F)(F)F)c3)c3ncc[nH]3)cc2)S(=O)(=O)N1,6.619788758288394,528.074896368,6,3,2.5816,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8d2c40>
135,280,280,CHEMBL2206071,250.0,nM,CNc1nc(N)nc2nc(-c3ccccc3C(F)(F)F)c(C(=O)O)cc12,6.6020599913279625,363.0943092839999,6,3,3.032700000000001,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8d2ca0>
137,283,283,CHEMBL260914,250.0,nM,NC(=O)c1ccc2cc(Br)c(C(F)(F)P(=O)(O)O)cc2n1,6.6020599913279625,379.93731190599993,3,3,2.323200000000001,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8d2d60>
138,284,284,CHEMBL404319,250.0,nM,O=C1CC(c2ccc(CC(NS(=O)(=O)c3cccc(F)c3)c3ncc(Cc4ccccc4)[nH]3)cc2)S(=O)(=O)N1,6.6020599913279625,568.1250401200001,6,3,3.292700000000001,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8d2dc0>
141,287,287,CHEMBL2205521,260.0,nM,CNc1nc(N)nc2nc(-c3c(F)cccc3C(F)(F)F)ccc12,6.585026652029182,337.095058232,5,2,3.473600000000001,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8d2ee0>
144,292,292,CHEMBL2206070,270.0,nM,CCCc1cc2c(NC)nc(N)nc2nc1-c1ccccc1C(F)(F)F,6.568636235841012,361.151430236,5,2,4.287000000000003,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8da040>
145,293,293,CHEMBL440955,270.0,nM,O=C1C[C@@H](c2ccc(C[C@H](Nc3nc4ccccc4s3)c3nc4ccccc4[nH]3)cc2)S(=O)(=O)N1,6.568636235841012,503.1085815320001,7,3,4.459300000000003,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8da0a0>
146,294,294,CHEMBL3901092,270.0,nM,O=C1CC(c2ccc(CC(Nc3nc4ccccc4s3)c3nc4ccccc4[nH]3)cc2)S(=O)(=O)N1,6.568636235841012,503.1085815320001,7,3,4.459300000000003,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8da100>
147,295,295,CHEMBL378992,280.0,nM,O=C1CC(c2ccc(CC(NS(=O)(=O)c3ccc(Cl)cc3Cl)c3nc4ccccc4[nH]3)cc2)S(=O)(=O)N1,6.552841968657781,578.0252171000001,6,3,4.022800000000003,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8da160>
150,306,306,CHEMBL252277,300.0,nM,O=C1CC(c2ccc(CC(NS(=O)(=O)c3cccc(C(F)(F)F)c3)c3ncc(Cc4ccccc4)[nH]3)cc2)S(=O)(=O)N1,6.522878745280337,618.1218465600001,6,3,4.172400000000002,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8da280>
151,307,307,CHEMBL377476,300.0,nM,Cc1ccccc1S(=O)(=O)NC(Cc1ccc(C2CC(=O)NS2(=O)=O)cc1)c1nc2ccccc2[nH]1,6.522878745280337,524.118811868,6,3,3.024420000000001,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8da2e0>
153,309,309,CHEMBL3593817,309.0,nM,CCOc1cc(NS(C)(=O)=O)c(OCC)cc1CNC(=O)Nc1ccc(C)cc1,6.510041520575165,421.16714196400005,5,3,3.4856200000000017,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8da3a0>
154,310,310,CHEMBL260442,310.0,nM,N#Cc1ccc2cc(C(F)(F)P(=O)(O)O)c(Br)cc2c1,6.508638306165727,360.931498254,2,2,3.700980000000001,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8da400>
157,315,315,CHEMBL23989,330.0,nM,CCCCc1oc2ccccc2c1Cc1ccc2c(Br)c(O)ccc2c1,6.481486060122112,408.072492012,2,1,6.987500000000005,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8da520>
158,316,316,CHEMBL408382,330.0,nM,Cc1ccc2cc(Br)c(C(F)(F)P(=O)(O)O)cc2c1,6.481486060122112,349.9518993499999,1,2,4.1377200000000025,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8da580>
160,321,321,CHEMBL212319,340.0,nM,O=C1CC(c2ccc(C[C@H](NS(=O)(=O)c3ccccc3)c3nc4ccccc4[nH]3)cc2Br)S(=O)(=O)[N-]1.[Na+],6.468521082957745,609.9956181200001,6,2,1.2666,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8da640>
161,323,323,CHEMBL3634591,346.0,nM,COC(=O)CN(c1ccc(CN(c2ccc(CN(Cc3ccccc3)S(C)(=O)=O)cc2)S(=O)(=O)c2ccc(OC)cc2)cc1)S(C)(=O)=O,6.460923901207224,715.1691927640001,9,0,3.991500000000004,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8da6a0>
164,328,328,CHEMBL2206063,350.0,nM,CNc1nc(N)nc2nc(-c3c(SC)cccc3C(F)(F)F)ccc12,6.455931955649724,365.092201108,6,2,4.056400000000002,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8da7c0>
165,331,331,CHEMBL246659,350.0,nM,COc1ccc2nc(N[C@@H](Cc3ccc(C4CC(=O)NS4(=O)=O)cc3)c3nc4ccccc4[nH]3)sc2c1,6.455931955649724,533.119146216,8,3,4.467900000000003,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8da820>
166,333,333,CHEMBL2424687,350.0,nM,N#CC1=C(N)N(c2ccccc2)N=C2COCC=C21,6.455931955649724,252.101111004,5,1,1.51308,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8da880>
167,334,334,CHEMBL549372,353.7,nM,CC1(C)SCC(CCC(=O)Nc2ccc3c(c2)CO[C@H](C(=O)O)C3)S1,6.451364940185249,381.106850216,5,2,3.515900000000001,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8da8e0>
169,336,336,CHEMBL3824236,355.0,nM,COC(=O)CN(c1ccc(CN(c2ccc(OCc3ccccc3)c(C(=O)OC)c2)S(=O)(=O)Cc2ccccc2)cc1)S(C)(=O)=O,6.449771646944906,666.1705726680001,9,0,4.5278000000000045,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8da9a0>
171,341,341,CHEMBL428651,360.0,nM,O=C(c1ccccc1)C(Cc1ccc(C(F)(F)P(=O)(O)O)c(Cl)c1)c1ccccc1,6.443697499232712,450.0599298059999,2,2,5.7762000000000056,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8daa60>
175,352,352,CHEMBL556076,385.7,nM,CC1(C)SCC(CCC(=O)Nc2ccc3c(c2)C[C@@H](C(=O)O)OC3)S1,6.413750361133959,381.106850216,5,2,3.515900000000001,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8dabe0>
176,354,354,CHEMBL1242735,388.0,nM,O=C(O)c1ccc(-c2nc(-c3ccc4oc5c(C(=O)O)cccc5c4c3)cs2)cc1,6.411168274405792,415.05144351600006,5,2,5.772900000000003,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8dac40>
183,364,364,CHEMBL395386,400.0,nM,N#Cc1cc(C[C@H](Nc2nc3ccccc3s2)c2nc3ccccc3[nH]2)ccc1C1CC(=O)NS1(=O)=O,6.3979400086720375,528.1038305,8,3,4.330980000000004,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8daee0>
184,365,365,CHEMBL4874822,410.0,nM,CC1Nc2ccccc2-n2cccc21,6.3872161432802645,184.100048384,2,1,2.963800000000001,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8daf40>
186,372,372,CHEMBL246036,420.0,nM,O=C1CC(c2ccc(C[C@H](Nc3nc4cc(F)ccc4s3)c3nc4ccccc4[nH]3)cc2)S(=O)(=O)N1,6.376750709602099,521.0991597200001,7,3,4.598400000000003,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8e0040>
190,377,377,CHEMBL2206067,430.0,nM,CNc1nc(N)nc2nc(-c3c(N4CCCC4)cccc3C(F)(F)F)ccc12,6.366531544420413,388.162329268,6,2,3.934700000000003,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8e01c0>
192,383,383,CHEMBL279242,440.0,nM,CCCCc1oc2ccccc2c1-c1ccc(-c2ccc(OC(Cc3ccccc3)C(=O)O)cc2)cc1,6.356547323513812,490.21440944,3,1,8.184100000000006,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8e0280>
195,388,388,CHEMBL4850859,450.0,nM,CC1Nc2ccc(Cl)cc2-n2cccc21,6.346787486224656,218.061076032,2,1,3.617200000000001,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8e03a0>
197,395,395,CHEMBL377613,460.0,nM,O=C1CC(c2ccc(CC(NS(=O)(=O)c3c(Cl)cccc3Cl)c3nc4ccccc4[nH]3)cc2)S(=O)(=O)N1,6.337242168318426,578.0252171000001,6,3,4.022800000000003,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8e0460>
199,398,398,CHEMBL247278,460.0,nM,Cc1cc(C[C@H](Nc2nc3ccccc3s2)c2nc3ccccc3[nH]2)ccc1C1CC(=O)NS1(=O)=O,6.337242168318426,517.124231596,7,3,4.767720000000004,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8e0520>
200,399,399,CHEMBL1938823,460.0,nM,O=C(O)COc1ccc(S(=O)(=O)N(Cc2ccc(-c3csnn3)cc2)Cc2ccc(C3CC(=O)NS3(=O)=O)c(F)c2)cc1,6.337242168318426,646.0662049160002,10,2,3.089500000000002,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8e0580>
201,403,403,CHEMBL3634683,470.0,nM,CCOc1ccc(S(=O)(=O)Nc2ccc(N(Cc3ccc(N(CC(=O)OC)S(=O)(=O)CC)cc3)S(=O)(=O)Cc3ccccc3)cc2)cc1,6.327902142064282,715.1691927640001,9,1,4.751800000000006,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8e05e0>
202,404,404,CHEMBL396584,470.0,nM,N#Cc1ccc2[nH]c([C@H](Cc3ccc(C4CC(=O)NS4(=O)=O)cc3)Nc3nc4ccccc4s3)nc2c1,6.327902142064282,528.1038305000001,8,3,4.330980000000003,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8e0640>
203,405,405,CHEMBL1938821,470.0,nM,Cc1cc(CN(Cc2ccc(-c3csnn3)cc2)S(=O)(=O)c2ccc(OCC(=O)O)cc2)ccc1C1CC(=O)NS1(=O)=O,6.327902142064282,642.0912767919999,10,2,3.25882,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8e06a0>
204,406,406,CHEMBL398020,470.0,nM,N#Cc1ccc2nc(N[C@@H](Cc3ccc(C4CC(=O)NS4(=O)=O)cc3)c3nc4ccccc4[nH]3)sc2c1,6.327902142064282,528.1038305,8,3,4.330980000000003,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8e0700>
206,408,408,CHEMBL1938822,480.0,nM,O=C(O)COc1ccc(S(=O)(=O)N(Cc2ccc(-c3csnn3)cc2)Cc2ccc(C3CC(=O)NS3(=O)=O)c(Br)c2)cc1,6.318758762624412,705.9861387960002,10,2,3.712900000000003,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8e07c0>
207,409,409,CHEMBL278096,480.0,nM,CCCCc1oc2ccccc2c1C(O)c1ccc2c(Br)c(O)ccc2c1,6.318758762624412,424.067406632,3,2,6.478400000000006,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8e0820>
208,410,410,CHEMBL2206073,480.0,nM,CNc1nc(N)nc2nc(-c3ccccc3C(F)(F)F)ccc12,6.318758762624412,319.104480044,5,2,3.334500000000001,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8e0880>
209,411,411,CHEMBL248490,480.0,nM,O=C1CC(c2ccc(C[C@H](Nc3nc4ccccc4s3)c3nc4ccccc4[nH]3)cc2)S(=O)(=O)N1,6.318758762624412,503.1085815320001,7,3,4.459300000000003,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8e08e0>
211,413,413,CHEMBL391816,490.0,nM,O=C1CC(c2ccc(C[C@H](Nc3nc4ccc(F)cc4s3)c3nc4ccccc4[nH]3)cc2)S(=O)(=O)N1,6.309803919971486,521.0991597200001,7,3,4.598400000000003,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8e09a0>
212,415,415,CHEMBL3634681,492.0,nM,COC(=O)CN(c1ccc(CN(c2ccc(N(Cc3ccccc3)S(C)(=O)=O)cc2)S(=O)(=O)Cc2ccccc2)cc1)S(C)(=O)=O,6.308034897232639,685.15862808,8,0,4.128400000000004,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8e0a00>
215,418,418,CHEMBL1938820,500.0,nM,O=C(O)COc1ccc(S(=O)(=O)N(Cc2ccc(-c3csnn3)cc2)Cc2ccc(C3CC(=O)NS3(=O)=O)cc2)cc1,6.301029995663981,628.0756267280002,10,2,2.950400000000001,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8e0b20>
217,420,420,CHEMBL2203315,500.0,nM,CNc1nc(N)nc2nc(-c3ccccc3C(F)(F)F)c(C)cc12,6.301029995663981,333.120130108,5,2,3.642920000000002,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8e0be0>
218,424,424,CHEMBL259050,510.0,nM,COCc1ccc2cc(Br)c(C(F)(F)P(=O)(O)O)cc2c1,6.292429823902063,379.962464034,2,2,3.9757000000000033,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8e0c40>
219,426,426,CHEMBL24557,510.0,nM,CCCCc1oc2ccccc2c1Cc1ccc(-c2ccc(OCn3cnnn3)cc2)cc1,6.292429823902063,438.2055760720001,6,0,6.056200000000006,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8e0ca0>
220,427,427,CHEMBL2205520,510.0,nM,CNc1nc(N)nc2nc(-c3c(Cl)cccc3Cl)ccc12,6.292429823902063,319.039150712,5,2,3.6225000000000014,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8e0d00>
221,429,429,CHEMBL4865928,510.0,nM,CC1c2cccn2-c2ccccc2N1C,6.292429823902063,198.115698448,2,0,2.988100000000001,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8e0d60>
223,432,432,CHEMBL550662,510.3,nM,O=C(CCCc1cccs1)Nc1ccc2c(c1)CO[C@H](C(=O)O)C2,6.292174431667768,345.103479088,4,2,3.235400000000001,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8e0e20>
224,433,433,CHEMBL1242458,515.0,nM,Cc1ccc(-c2nc(-c3ccc4oc5c(C(=O)O)cccc5c4c3)cs2)cc1,6.288192770958808,385.07726434,4,1,6.383120000000004,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8e0e80>
225,438,438,CHEMBL2205515,530.0,nM,CNc1nc(N)nc2nc(-c3ccccc3Br)ccc12,6.275724130399211,329.027607484,5,2,3.0782000000000016,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8e0ee0>
226,442,442,CHEMBL3593816,537.0,nM,CCOc1cc(NS(C)(=O)=O)c(OCC)cc1CNC(=O)Nc1ccccc1,6.270025714300445,407.15149190000005,5,3,3.177200000000001,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8e0f40>
227,443,443,CHEMBL253065,540.0,nM,C[C@@H]1CN=C(C(Cc2ccc(C3CC(=O)NS3(=O)=O)cc2)NS(=O)(=O)c2cccc(C(F)(F)F)c2)N1,6.267606240177031,544.1061964959999,7,3,1.876,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8e0fa0>
228,446,446,CHEMBL24005,540.0,nM,CCCCc1oc2ccccc2c1C(O)c1ccc(-c2ccc(OCC(=O)O)cc2)cc1,6.267606240177031,430.1780239319999,4,2,5.987500000000007,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8ef040>
230,450,450,CHEMBL437371,550.0,nM,COc1cccc2sc(N[C@@H](Cc3ccc(C4CC(=O)NS4(=O)=O)cc3)c3nc4ccccc4[nH]3)nc12,6.259637310505756,533.1191462160001,8,3,4.467900000000002,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8ef100>
232,456,456,CHEMBL570779,553.3,nM,O=C(CCCc1cccs1)Nc1ccc2c(c1)C[C@@H](C(=O)O)OC2,6.257039329785847,345.103479088,4,2,3.235400000000001,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8ef1c0>
233,458,458,CHEMBL2205522,560.0,nM,CNc1nc(N)nc2nc(-c3c(OC)cccc3C(F)(F)F)ccc12,6.251811972993799,349.115044728,6,2,3.343100000000001,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8ef220>
235,465,465,CHEMBL4876085,570.0,nM,Cc1nc2cc(Cl)c(Cl)cc2n2cccc12,6.2441251443275085,250.006453616,2,0,4.102720000000002,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8ef2e0>
236,470,470,CHEMBL24032,580.0,nM,Oc1ccc(-c2ccc(-c3c(Cc4ccc(O)cc4O)sc4ccccc34)cc2)cc1,6.236572006437063,424.1133155,4,3,6.942900000000006,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8ef340>
238,475,475,CHEMBL2113226,590.0,nM,CS(=O)(=O)N[C@@H](Cc1ccc([C@@H]2CC(=O)NS2(=O)=O)cc1)c1nc2ccccc2[nH]1.O=C(O)C(F)(F)F,6.229147988357855,562.080375672,7,4,1.92,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8ef400>
239,481,481,CHEMBL198012,600.0,nM,CN(Cc1ccccc1)C(=O)CN(Cc1ccc(C(F)(F)P(=O)(O)O)cc1)S(=O)(=O)c1ccc(OCC(=O)O)cc1,6.221848749616356,612.1142945139999,6,3,3.2265000000000024,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8ef460>
240,482,482,CHEMBL590103,600.0,nM,Cc1ccccc1S(=O)(=O)N(Cc1ccc(C(=O)C(F)(F)P(=O)(O)O)cc1)Cc1ccc(C(=O)C(F)(F)P(=O)(O)O)cc1,6.221848749616356,667.045403076,6,4,4.292520000000005,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8ef4c0>
242,486,486,CHEMBL372973,600.0,nM,O=C(O)COc1ccc(S(=O)(=O)N(Cc2ccccc2)Cc2ccc(C(F)(F)P(=O)(O)O)cc2)cc1,6.221848749616356,541.0771807340001,5,3,3.768100000000004,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8ef580>
243,487,487,CHEMBL4851997,600.0,nM,Cc1nc2ccc(Cl)cc2n2cccc12,6.221848749616356,216.045425968,2,0,3.449320000000002,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8ef5e0>
244,488,488,CHEMBL2113225,600.0,nM,O=C(CCc1ccccc1)N[C@@H](Cc1ccc([C@@H]2CC(=O)NS2(=O)=O)cc1)c1nc2ccccc2[nH]1.O=C(O)C(F)(F)F,6.221848749616356,616.1603402439999,6,4,4.119800000000002,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8ef640>
246,494,494,CHEMBL2205518,610.0,nM,CNc1nc(N)nc2nc(-c3ccc(Cl)cc3Cl)ccc12,6.214670164989233,319.039150712,5,2,3.6225000000000014,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8ef700>
248,499,499,CHEMBL2206069,620.0,nM,CNc1nc(N)nc2nc(-c3c(F)cccc3N3CCCC3)ccc12,6.207608310501746,338.165522828,6,2,3.055000000000001,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8ef7c0>
251,514,514,CHEMBL403116,660.0,nM,O=C1CC(c2ccc(CC(NS(=O)(=O)c3cccc(C(F)(F)F)c3)C3=NC[C@@H](c4ccccc4)N3)cc2)S(=O)(=O)N1,6.180456064458131,606.1218465600001,7,3,3.228800000000001,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8ef8e0>
252,516,516,CHEMBL246038,660.0,nM,O=C1CC(c2ccc(C[C@H](Nc3nc4c(F)cccc4s3)c3nc4ccccc4[nH]3)cc2)S(=O)(=O)N1,6.180456064458131,521.0991597200001,7,3,4.598400000000003,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8ef940>
255,524,524,CHEMBL26100,700.0,nM,CCCCc1oc2ccccc2c1Cc1ccc2c(Br)c(OCn3cnnn3)ccc2c1,6.154901959985743,490.1004380760001,6,0,6.304900000000005,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8efa60>
256,527,527,CHEMBL4278170,700.0,nM,FC(F)(F)Sc1ccc(CNCc2ccc(SC(F)(F)F)cc2)cc1,6.154901959985743,397.0393607360001,3,1,6.200200000000002,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8efac0>
257,528,528,CHEMBL401833,700.0,nM,O=C1CC(c2ccc(CC(NS(=O)(=O)c3cccc(C(F)(F)F)c3)C3=NCCN3)cc2)S(=O)(=O)N1,6.154901959985743,530.090546432,7,3,1.4875000000000005,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8efb20>
259,530,530,CHEMBL284664,700.0,nM,CCCCc1sc2ccccc2c1-c1ccc(-c2ccc(O)cc2)cc1,6.154901959985743,358.139136324,2,1,7.283500000000006,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8efbe0>
260,532,532,CHEMBL3394773,700.0,nM,O=C(O)c1nnc(-c2ccc(-c3ccccc3)cc2)o1,6.154901959985743,266.06914218000003,4,1,3.1018000000000017,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8efc40>
263,544,544,CHEMBL24501,740.0,nM,O=C(c1ccccc1)c1oc2ccccc2c1-c1ccc(-c2ccc(O)cc2)cc1,6.130768280269024,390.125594436,3,1,6.703400000000006,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8efd60>
